#edgeID	previous_nodeID	following_nodeID	species	/mss6/cherry/GNNASM/feature_extract/distance/cpp_edit/dnaShape/MGW	kmer	label
9824	567	184	bonobo	0.101822	0.992157	0
9825	567	184	chimp	0.0858524	0.992157	0
9826	567	184	gibbon	0.0828505	1.0	0
9827	567	184	gorilla	0.0939928	1.0	0
9828	567	184	human	0.0840794	0.984251	0
9829	567	184	orangutan	0.0885763	0.992157	0
9830	567	186	bonobo	0.0966341	1.0	0
9831	567	186	chimp	0.0809889	1.0	0
9832	567	186	human	0.081046	1.0	0
9833	567	186	orangutan	0.0869347	1.0	0
9834	567	337	chimp	0.0747676	0.984251	0
9835	567	373	chimp	0.0303782	0.984251	0
9836	567	413	chimp	0.0603042	1.0	0
9837	567	526	chimp	0.0279189	1.0	0
9838	567	526	gorilla	0.0351114	1.0	0
9839	567	526	human	0.026082	1.0	0
9840	567	526	orangutan	0.0406729	0.984251	0
9841	567	568	chimp	0.027075	1.0	0
9842	567	568	gibbon	0.0201326	1.0	0
9843	567	568	gorilla	0.0521205	1.0	0
9844	567	568	human	0.0283195	0.992157	0
9845	567	579	chimp	0.0278167	1.0	0
9846	567	198	gibbon	0.0894411	0.992157	0
9847	567	203	gibbon	0.0297507	0.992157	0
9848	567	219	gibbon	0.0454935	1.0	0
9849	567	239	gibbon	0.222461	0.992157	0
9850	567	266	gibbon	0.0306471	0.984251	0
9851	567	289	gibbon	0.0837371	1.0	0
9852	567	291	gibbon	0.117784	1.0	0
9853	567	315	gibbon	0.0465146	1.0	0
9854	567	353	gibbon	0.0344977	0.984251	0
9855	567	362	gibbon	0.0393915	0.976281	0
9856	567	362	orangutan	0.0578281	0.992157	0
9857	567	367	gibbon	0.0563808	0.992157	0
9858	567	381	gibbon	0.0215101	1.0	0
9859	567	399	gibbon	0.0424623	0.992157	0
9860	567	411	gibbon	0.0720534	0.992157	0
9861	567	475	gibbon	0.0258214	0.984251	0
9862	567	480	gibbon	0.0445997	0.976281	0
9863	567	489	gibbon	0.0903189	0.992157	0
9864	567	539	gibbon	0.0773973	0.984251	0
9865	567	69	gibbon	0.0577091	0.992157	0
9866	567	67	gibbon	0.081367	0.976281	0
9867	567	67	gorilla	0.0961716	0.984251	0
9868	567	6	gibbon	0.0846133	1.0	0
9869	567	111	gibbon	0.0812106	0.992157	0
9870	567	109	gibbon	0.0304101	1.0	0
9871	567	8	gibbon	0.0633694	1.0	0
9872	567	121	gibbon	0.0731716	0.992157	0
9873	567	135	gibbon	0.157963	0.968246	0
9874	567	137	gibbon	0.0373927	0.992157	0
9875	567	140	gibbon	0.056264	1.0	0
9876	567	145	gibbon	0.0711223	0.992157	0
9877	567	175	gibbon	0.0734483	0.992157	0
9878	567	17	gibbon	0.0787173	1.0	0
9879	567	204	gorilla	0.0546482	0.992157	0
9880	567	204	human	0.0254505	0.992157	0
9881	567	324	gorilla	0.275242	1.0	0
9882	567	343	gorilla	0.0461947	0.992157	0
9883	567	437	gorilla	0.0124977	0.984251	0
9884	567	493	gorilla	0.0124869	1.0	0
9885	567	494	gorilla	0.0492711	0.992157	0
9886	567	494	human	0.0320131	0.992157	0
9887	567	494	orangutan	0.041542	1.0	0
9888	567	557	gorilla	0.0535437	0.960143	0
9889	567	557	orangutan	0.0591626	0.984251	0
9890	567	163	gorilla	0.0370975	0.984251	0
9891	567	197	gorilla	0.113949	0.992157	0
9892	567	282	human	0.072466	1.0	0
9893	567	205	orangutan	0.0641289	0.984251	0
9894	567	317	orangutan	0.050838	1.0	0
9895	567	329	orangutan	0.0332692	0.992157	0
9896	567	351	orangutan	0.0223148	1.0	0
9897	567	393	orangutan	0.0490949	0.992157	0
9898	579	202	bonobo	0.0972727	0.984251	0
9899	579	202	gorilla	0.0149351	0.992157	0
9900	579	202	human	0.0157732	1.0	0
9901	579	202	orangutan	0.0170131	1.0	0
9902	579	206	bonobo	0.0727155	0.976281	0
9903	579	216	bonobo	0.0879722	1.0	0
9904	579	216	gibbon	0.00786734	0.992157	0
9905	579	216	gorilla	0.0126752	1.0	0
9906	579	216	human	0.00840661	0.992157	0
9907	579	216	orangutan	0.00789538	1.0	0
9908	579	218	bonobo	0.0774359	1.0	0
9909	579	218	gorilla	0.0642943	1.0	0
9910	579	218	human	0.0646168	0.984251	0
9911	579	218	orangutan	0.0736246	0.992157	0
9912	579	236	bonobo	0.094672	1.0	0
9913	579	236	gibbon	0.00937852	0.984251	0
9914	579	236	gorilla	0.0100113	0.984251	0
9915	579	236	human	0.0120946	0.992157	0
9916	579	236	orangutan	0.0135427	0.992157	0
9917	579	238	bonobo	0.0739482	1.0	0
9918	579	238	gorilla	0.0512377	1.0	0
9919	579	238	human	0.0674583	0.992157	0
9920	579	238	orangutan	0.0765309	0.992157	0
9921	579	280	bonobo	0.0666174	0.984251	0
9922	579	280	gibbon	0.102258	0.992157	0
9923	579	280	human	0.0344474	0.984251	0
9924	579	280	orangutan	0.0412235	1.0	0
9925	579	288	bonobo	0.14175	0.984251	0
9926	579	288	gorilla	0.044429	0.984251	0
9927	579	288	human	0.0509346	0.992157	0
9928	579	288	orangutan	0.0347197	0.992157	0
9929	579	287	bonobo	0.0799265	0.992157	0
9930	579	287	gorilla	0.0400352	0.976281	0
9931	579	287	orangutan	0.0426085	0.976281	0
9932	579	290	bonobo	0.076887	0.984251	0
9933	579	290	gorilla	0.0685935	0.976281	0
9934	579	290	human	0.0887757	0.984251	0
9935	579	290	orangutan	0.0971636	1.0	0
9936	579	314	bonobo	0.0989543	0.992157	0
9937	579	314	gorilla	0.0118316	1.0	0
9938	579	314	human	0.0140934	0.980958	0
9939	579	314	orangutan	0.0121978	0.984251	0
9940	579	316	bonobo	0.102481	0.984251	0
9941	579	316	gibbon	0.0281167	0.976281	0
9942	579	316	human	0.0100594	0.992157	0
9943	579	325	bonobo	0.0897948	0.984251	0
9944	579	346	bonobo	0.109744	0.976281	0
9945	579	346	gorilla	0.0170797	0.976281	0
9946	579	360	bonobo	0.233896	1.0	0
9947	579	360	gorilla	0.0242103	1.0	0
9948	579	360	human	0.00820704	0.976281	0
9949	579	358	bonobo	0.122659	1.0	0
9950	579	358	gibbon	0.037392	0.984251	0
9951	579	358	gorilla	0.0266794	1.0	0
9952	579	358	human	0.0351478	1.0	0
9953	579	358	orangutan	0.0189463	0.976281	0
9954	579	366	bonobo	0.119812	1.0	0
9955	579	366	gorilla	0.0194339	1.0	0
9956	579	366	human	0.147754	0.992157	0
9957	579	366	orangutan	0.00903452	0.984251	0
9958	579	368	bonobo	0.112735	0.984251	0
9959	579	368	gibbon	0.0268344	1.0	0
9960	579	368	gorilla	0.011886	0.956767	0
9961	579	368	human	0.0189201	0.992157	0
9962	579	368	orangutan	0.0161345	0.984251	0
9963	579	370	bonobo	0.0587864	0.976281	0
9964	579	370	gorilla	0.101491	1.0	0
9965	579	370	human	0.00676487	0.984251	0
9966	579	370	orangutan	0.0329901	0.984251	0
9967	579	380	bonobo	0.0846333	0.984251	0
9968	579	380	gorilla	0.0140614	0.976281	0
9969	579	380	human	0.00870487	0.976281	0
9970	579	380	orangutan	0.0190514	1.0	0
9971	579	382	bonobo	0.125312	0.968246	0
9972	579	382	gorilla	0.0273155	0.992157	0
9973	579	382	human	0.0335179	0.992157	0
9974	579	0	bonobo	0.0895652	1.0	0
9975	579	0	gibbon	0.152677	1.0	0
9976	579	0	gorilla	0.0856667	0.992157	0
9977	579	0	human	0.0993538	1.0	0
9978	579	408	bonobo	0.158862	1.0	0
9979	579	408	gibbon	0.0681165	1.0	0
9980	579	408	gorilla	0.0585841	1.0	0
9981	579	408	human	0.0667255	0.992157	0
9982	579	408	orangutan	0.0536539	0.992157	0
9983	579	410	bonobo	0.113348	0.992157	0
9984	579	410	gorilla	0.0222553	0.972961	0
9985	579	410	human	0.027898	1.0	0
9986	579	410	orangutan	0.0147283	0.968246	0
9987	579	434	bonobo	0.109545	0.992157	0
9988	579	434	gibbon	0.0149932	0.992157	0
9989	579	434	gorilla	0.00918955	0.984251	0
9990	579	434	human	0.0162085	0.984251	0
9991	579	434	orangutan	0.00703909	0.984251	0
9992	579	436	bonobo	0.0701776	0.984251	0
9993	579	436	gibbon	0.0758421	1.0	0
9994	579	436	human	0.0420338	0.992157	0
9995	579	436	orangutan	0.0523459	0.984251	0
9996	579	476	bonobo	0.0840107	0.992157	0
9997	579	476	gorilla	0.00838975	1.0	0
9998	579	476	human	0.00862856	0.992157	0
9999	579	476	orangutan	0.0174205	0.960143	0
10000	579	474	bonobo	0.0886417	0.984251	0
10001	579	474	gorilla	0.0168178	0.992157	0
10002	579	474	human	0.00780921	0.992157	0
10003	579	474	orangutan	0.0181239	0.984251	0
10004	579	492	bonobo	0.071954	0.992157	0
10005	579	492	gibbon	0.0757027	0.984251	0
10006	579	492	human	0.0621739	0.992157	0
10007	579	492	orangutan	0.0704617	0.992157	0
10008	579	495	bonobo	0.0980595	1.0	0
10009	579	524	bonobo	0.121153	0.992157	0
10010	579	524	gibbon	0.0433438	1.0	0
10011	579	524	gorilla	0.0307502	1.0	0
10012	579	524	human	0.0370405	1.0	0
10013	579	524	orangutan	0.0207848	0.992157	0
10014	579	527	bonobo	0.0829838	1.0	0
10015	579	527	gibbon	0.0355693	0.984251	0
10016	579	544	bonobo	0.101864	0.968246	0
10017	579	544	gibbon	0.0145258	0.984251	0
10018	579	544	gorilla	0.00996913	0.992157	0
10019	579	544	human	0.0144716	0.984251	0
10020	579	544	orangutan	0.00946609	0.984251	0
10021	579	546	bonobo	0.111801	0.992157	0
10022	579	546	gibbon	0.0378787	0.984251	0
10023	579	546	human	0.0214779	1.0	0
10024	579	566	bonobo	0.136885	0.992157	0
10025	579	566	gibbon	0.0424224	0.984251	0
10026	579	566	gorilla	0.0346655	1.0	0
10027	579	566	human	0.0446659	1.0	0
10028	579	566	orangutan	0.0312042	0.992157	0
10029	579	568	bonobo	0.12945	0.960143	0
10030	579	568	gibbon	0.0297799	0.992157	0
10031	579	568	gorilla	0.0145472	0.992157	0
10032	579	568	human	0.0122042	1.0	0
10033	579	568	orangutan	0.0178706	1.0	0
10034	579	66	bonobo	0.132507	0.984251	0
10035	579	66	human	0.0374059	1.0	0
10036	579	68	bonobo	0.105024	0.992157	0
10037	579	68	gorilla	0.00874233	1.0	0
10038	579	68	human	0.00904342	0.992157	0
10039	579	68	orangutan	0.00793486	1.0	0
10040	579	108	bonobo	0.071649	0.984251	0
10041	579	108	gorilla	0.0330973	1.0	0
10042	579	108	human	0.0305115	0.992157	0
10043	579	108	orangutan	0.0386566	1.0	0
10044	579	110	bonobo	0.0783046	0.984251	0
10045	579	110	human	0.0423328	1.0	0
10046	579	110	orangutan	0.0967358	1.0	0
10047	579	134	bonobo	0.144677	0.984251	0
10048	579	134	gorilla	0.0459636	1.0	0
10049	579	134	human	0.0479538	0.976281	0
10050	579	134	orangutan	0.0414777	0.968246	0
10051	579	136	bonobo	0.0728022	1.0	0
10052	579	136	gorilla	0.056118	1.0	0
10053	579	136	human	0.0513789	0.992157	0
10054	579	136	orangutan	0.0571995	0.976281	0
10055	579	164	bonobo	0.108605	1.0	0
10056	579	164	gorilla	0.0233208	0.992157	0
10057	579	164	human	0.0127839	0.98889	0
10058	579	162	bonobo	0.109889	0.98889	0
10059	579	162	gibbon	0.167631	0.992157	0
10060	579	162	human	0.102172	0.992157	0
10061	579	162	orangutan	0.111489	0.992157	0
10062	579	184	bonobo	0.14394	0.968246	0
10063	579	184	gibbon	0.0500098	0.976281	0
10064	579	184	gorilla	0.0449948	0.992157	0
10065	579	184	human	0.0476735	0.992157	0
10066	579	184	orangutan	0.0370681	0.984251	0
10067	579	186	bonobo	0.137374	1.0	0
10068	579	186	human	0.0446617	0.984251	0
10069	579	186	orangutan	0.0342142	0.984251	0
10070	579	198	gibbon	0.0541506	0.992157	0
10071	579	203	gibbon	0.0325865	0.976281	0
10072	579	219	gibbon	0.0836811	0.992157	0
10073	579	239	gibbon	0.257416	0.984251	0
10074	579	266	gibbon	0.0649844	0.976281	0
10075	579	289	gibbon	0.0497282	0.984251	0
10076	579	291	gibbon	0.152738	0.992157	0
10077	579	315	gibbon	0.0222166	1.0	0
10078	579	353	gibbon	0.0201048	0.992157	0
10079	579	362	gibbon	0.0264751	0.992157	0
10080	579	362	orangutan	0.0113846	0.976281	0
10081	579	367	gibbon	0.0254439	0.992157	0
10082	579	381	gibbon	0.05176	1.0	0
10083	579	399	gibbon	0.0153495	1.0	0
10084	579	411	gibbon	0.0377833	0.992157	0
10085	579	475	gibbon	0.027109	0.992157	0
10086	579	480	gibbon	0.0128972	0.976281	0
10087	579	489	gibbon	0.0556954	0.976281	0
10088	579	539	gibbon	0.0431423	1.0	0
10089	579	69	gibbon	0.0208917	0.992157	0
10090	579	67	gibbon	0.0487081	1.0	0
10091	579	67	gorilla	0.0453983	0.984251	0
10092	579	6	gibbon	0.116078	0.992157	0
10093	579	111	gibbon	0.112604	0.992157	0
10094	579	109	gibbon	0.0379622	1.0	0
10095	579	8	gibbon	0.0948353	0.984251	0
10096	579	121	gibbon	0.0317544	0.992157	0
10097	579	135	gibbon	0.188214	1.0	0
10098	579	137	gibbon	0.0669228	1.0	0
10099	579	140	gibbon	0.0694775	0.984251	0
10100	579	145	gibbon	0.0293634	1.0	0
10101	579	175	gibbon	0.0314909	0.992157	0
10102	579	17	gibbon	0.0372359	0.960143	0
10103	579	204	gorilla	0.0798925	0.960143	0
10104	579	204	human	0.0133349	1.0	0
10105	579	324	gorilla	0.317614	1.0	0
10106	579	343	gorilla	0.015113	0.984251	0
10107	579	437	gorilla	0.0581229	1.0	0
10108	579	493	gorilla	0.0584612	0.976281	0
10109	579	494	gorilla	0.0164346	1.0	0
10110	579	494	human	0.0173847	0.980958	0
10111	579	494	orangutan	0.0231319	0.976281	0
10112	579	526	gorilla	0.0183978	0.992157	0
10113	579	526	human	0.0206417	0.992157	0
10114	579	526	orangutan	0.0180555	0.984251	0
10115	579	557	gorilla	0.0257176	0.984251	0
10116	579	557	orangutan	0.0279605	0.992157	0
10117	579	163	gorilla	0.0820001	0.992157	0
10118	579	197	gorilla	0.0631778	1.0	0
10119	579	282	human	0.0410665	0.964898	0
10120	579	205	orangutan	0.0174932	0.984251	0
10121	579	317	orangutan	0.0190934	0.976281	0
10122	579	329	orangutan	0.0832264	0.992157	0
10123	579	351	orangutan	0.0653532	0.976281	0
10124	579	393	orangutan	0.0269764	0.976281	0
10125	69	202	bonobo	0.0227668	0.992157	0
10126	69	202	chimp	0.0241038	0.992157	0
10127	69	202	gorilla	0.0949664	0.992157	0
10128	69	202	human	0.0221778	0.992157	0
10129	69	202	orangutan	0.0204835	1.0	0
10130	69	206	bonobo	0.0431297	0.992157	0
10131	69	206	chimp	0.0440147	0.992157	0
10132	69	216	bonobo	0.0273217	0.992157	0
10133	69	216	chimp	0.0276413	0.984251	0
10134	69	216	gorilla	0.0910775	0.984251	0
10135	69	216	human	0.0280842	0.984251	0
10136	69	216	orangutan	0.0128287	0.984251	0
10137	69	218	bonobo	0.107276	1.0	0
10138	69	218	chimp	0.0782588	0.984251	0
10139	69	218	gorilla	0.0656597	0.992157	0
10140	69	218	human	0.0878398	0.992157	0
10141	69	218	orangutan	0.0825323	1.0	0
10142	69	236	bonobo	0.0218482	0.992157	0
10143	69	236	chimp	0.0209255	1.0	0
10144	69	236	gorilla	0.0972529	0.992157	0
10145	69	236	human	0.0197786	0.984251	0
10146	69	236	orangutan	0.0194381	0.984251	0
10147	69	238	bonobo	0.0883426	0.992157	0
10148	69	238	chimp	0.0805812	0.984251	0
10149	69	238	gorilla	0.0679309	0.984251	0
10150	69	238	human	0.0906319	0.992157	0
10151	69	238	orangutan	0.0854848	0.984251	0
10152	69	280	bonobo	0.0521099	1.0	0
10153	69	280	chimp	0.0568893	0.992157	0
10154	69	280	human	0.0566217	1.0	0
10155	69	280	orangutan	0.0485886	0.992157	0
10156	69	288	bonobo	0.0282394	0.976281	0
10157	69	288	chimp	0.0280713	0.984251	0
10158	69	288	gorilla	0.14423	0.984251	0
10159	69	288	human	0.0284821	0.992157	0
10160	69	288	orangutan	0.0256192	0.984251	0
10161	69	287	bonobo	0.0499862	0.992157	0
10162	69	287	chimp	0.0506436	0.992157	0
10163	69	287	gorilla	0.0830214	0.992157	0
10164	69	287	orangutan	0.0489326	0.992157	0
10165	69	290	bonobo	0.0998619	0.992157	0
10166	69	290	chimp	0.109639	0.992157	0
10167	69	290	gorilla	0.0681321	1.0	0
10168	69	290	human	0.111277	1.0	0
10169	69	290	orangutan	0.105681	0.984251	0
10170	69	314	bonobo	0.0185342	0.968246	0
10171	69	314	chimp	0.0181849	0.984251	0
10172	69	314	gorilla	0.100648	0.984251	0
10173	69	314	human	0.0183535	0.984251	0
10174	69	314	orangutan	0.0121579	0.960143	0
10175	69	316	bonobo	0.013025	0.968246	0
10176	69	316	chimp	0.0158223	0.984251	0
10177	69	316	human	0.0158789	0.984251	0
10178	69	325	bonobo	0.0414162	0.984251	0
10179	69	346	bonobo	0.00990128	1.0	0
10180	69	346	chimp	0.0105411	0.984251	0
10181	69	346	gorilla	0.113806	0.984251	0
10182	69	360	bonobo	0.349183	1.0	0
10183	69	360	gorilla	0.123905	1.0	0
10184	69	360	human	0.0165291	0.984251	0
10185	69	358	bonobo	0.0193365	0.984251	0
10186	69	358	chimp	0.0212556	0.984251	0
10187	69	358	gorilla	0.124964	0.992157	0
10188	69	358	human	0.0189033	0.984251	0
10189	69	358	orangutan	0.0152795	0.976281	0
10190	69	366	bonobo	0.0138974	0.992157	0
10191	69	366	chimp	0.0119308	1.0	0
10192	69	366	gorilla	0.118372	0.976281	0
10193	69	366	human	0.146443	0.984251	0
10194	69	366	orangutan	0.00746412	0.976281	0
10195	69	368	bonobo	0.00655757	0.984251	0
10196	69	368	chimp	0.00719138	0.968246	0
10197	69	368	gorilla	0.110796	1.0	0
10198	69	368	human	0.00707504	0.984251	0
10199	69	368	orangutan	0.0121131	0.992157	0
10200	69	370	bonobo	0.0572634	0.976281	0
10201	69	370	gorilla	0.0219545	0.992157	0
10202	69	370	human	0.0250504	0.992157	0
10203	69	370	orangutan	0.0391506	1.0	0
10204	69	380	bonobo	0.0308448	0.992157	0
10205	69	380	chimp	0.0318783	0.992157	0
10206	69	380	gorilla	0.0876127	1.0	0
10207	69	380	human	0.0303145	0.984251	0
10208	69	380	orangutan	0.0279705	0.964898	0
10209	69	382	bonobo	0.0127108	1.0	0
10210	69	382	chimp	0.149976	0.992157	0
10211	69	382	gorilla	0.127011	0.968246	0
10212	69	382	human	0.0117694	0.984251	0
10213	69	0	bonobo	0.121595	1.0	0
10214	69	0	chimp	0.116963	1.0	0
10215	69	0	gorilla	0.0824362	1.0	0
10216	69	0	human	0.122105	0.992157	0
10217	69	408	bonobo	0.043812	0.984251	0
10218	69	408	chimp	0.0429426	1.0	0
10219	69	408	gorilla	0.158336	0.992157	0
10220	69	408	human	0.0429431	0.992157	0
10221	69	408	orangutan	0.0445613	0.976281	0
10222	69	410	bonobo	0.0110249	0.992157	0
10223	69	410	gorilla	0.120462	0.992157	0
10224	69	410	human	0.0101424	1.0	0
10225	69	410	orangutan	0.00718016	1.0	0
10226	69	434	bonobo	0.00776292	1.0	0
10227	69	434	chimp	0.0100677	0.980958	0
10228	69	434	gorilla	0.106084	1.0	0
10229	69	434	human	0.0113314	1.0	0
10230	69	434	orangutan	0.00995439	0.992157	0
10231	69	436	bonobo	0.0565968	0.992157	0
10232	69	436	chimp	0.0568626	1.0	0
10233	69	436	human	0.0638861	0.992157	0
10234	69	436	orangutan	0.0604657	1.0	0
10235	69	476	bonobo	0.03138	0.992157	0
10236	69	476	chimp	0.0313735	0.960143	0
10237	69	476	gorilla	0.0961977	0.984251	0
10238	69	476	human	0.0211593	0.984251	0
10239	69	476	orangutan	0.0263619	0.984251	0
10240	69	474	bonobo	0.0266879	1.0	0
10241	69	474	chimp	0.0309586	0.976281	0
10242	69	474	gorilla	0.0846014	0.992157	0
10243	69	474	human	0.0282993	0.992157	0
10244	69	474	orangutan	0.0270363	0.976281	0
10245	69	492	bonobo	0.0860705	0.984251	0
10246	69	492	chimp	0.0840266	1.0	0
10247	69	492	human	0.0839344	0.992157	0
10248	69	492	orangutan	0.0785331	0.992157	0
10249	69	495	bonobo	0.0372512	0.992157	0
10250	69	495	chimp	0.0376282	0.992157	0
10251	69	524	bonobo	0.0165008	0.984251	0
10252	69	524	chimp	0.0153654	0.984251	0
10253	69	524	gorilla	0.129366	1.0	0
10254	69	524	human	0.0175362	0.984251	0
10255	69	524	orangutan	0.0137621	0.984251	0
10256	69	527	bonobo	0.0445943	1.0	0
10257	69	544	bonobo	0.0150439	0.992157	0
10258	69	544	chimp	0.0155933	1.0	0
10259	69	544	gorilla	0.103479	0.992157	0
10260	69	544	human	0.0150907	0.992157	0
10261	69	544	orangutan	0.0127215	0.984251	0
10262	69	546	bonobo	0.00806002	0.992157	0
10263	69	546	chimp	0.124681	1.0	0
10264	69	546	human	0.00918883	0.984251	0
10265	69	566	bonobo	0.0246465	0.992157	0
10266	69	566	chimp	0.0246087	1.0	0
10267	69	566	gorilla	0.133693	0.976281	0
10268	69	566	human	0.0230745	0.968246	0
10269	69	566	orangutan	0.0222157	0.976281	0
10270	69	568	bonobo	0.0155025	0.984251	0
10271	69	568	chimp	0.026906	0.992157	0
10272	69	568	gorilla	0.111457	1.0	0
10273	69	568	human	0.0226742	0.992157	0
10274	69	568	orangutan	0.0248706	1.0	0
10275	69	578	bonobo	0.0775484	0.984251	0
10276	69	578	gorilla	0.0497917	1.0	0
10277	69	578	human	0.0623259	1.0	0
10278	69	578	orangutan	0.0477262	0.976281	0
10279	69	66	bonobo	0.0199982	0.992157	0
10280	69	66	chimp	0.0171415	0.992157	0
10281	69	66	human	0.0212335	1.0	0
10282	69	108	bonobo	0.0474969	0.984251	0
10283	69	108	chimp	0.0454054	0.972961	0
10284	69	108	gorilla	0.0781093	1.0	0
10285	69	108	human	0.0449853	0.992157	0
10286	69	108	orangutan	0.0445924	1.0	0
10287	69	110	bonobo	0.188485	1.0	0
10288	69	110	chimp	0.0520258	1.0	0
10289	69	110	human	0.0583082	0.992157	0
10290	69	110	orangutan	0.103508	1.0	0
10291	69	134	bonobo	0.0347002	1.0	0
10292	69	134	chimp	0.034903	0.992157	0
10293	69	134	gorilla	0.151269	0.992157	0
10294	69	134	human	0.033377	1.0	0
10295	69	134	orangutan	0.0357215	0.992157	0
10296	69	136	bonobo	0.0649723	0.992157	0
10297	69	136	chimp	0.0657063	0.976281	0
10298	69	136	gorilla	0.0762864	0.984251	0
10299	69	136	human	0.0638873	0.992157	0
10300	69	136	orangutan	0.0602749	0.992157	0
10301	69	164	bonobo	0.00974677	0.984251	0
10302	69	164	chimp	0.0111341	0.992157	0
10303	69	164	gorilla	0.1284	0.992157	0
10304	69	164	human	0.010832	1.0	0
10305	69	162	bonobo	0.125822	0.992157	0
10306	69	162	chimp	0.240003	1.0	0
10307	69	162	human	0.117926	0.976281	0
10308	69	162	orangutan	0.118098	0.976281	0
10309	69	184	bonobo	0.0338372	0.984251	0
10310	69	184	chimp	0.0338542	0.992157	0
10311	69	184	gorilla	0.150308	0.984251	0
10312	69	184	human	0.0335004	0.976281	0
10313	69	184	orangutan	0.0338163	0.984251	0
10314	69	186	bonobo	0.0277527	1.0	0
10315	69	186	chimp	0.0277787	1.0	0
10316	69	186	human	0.0297851	1.0	0
10317	69	186	orangutan	0.0286315	1.0	0
10318	69	337	chimp	0.0277533	1.0	0
10319	69	373	chimp	0.0820493	1.0	0
10320	69	413	chimp	0.113335	0.984251	0
10321	69	526	chimp	0.0294638	0.976281	0
10322	69	526	gorilla	0.0902363	0.992157	0
10323	69	526	human	0.0329243	1.0	0
10324	69	526	orangutan	0.0253681	1.0	0
10325	69	579	chimp	0.0673973	0.992157	0
10326	69	204	gorilla	0.0210899	0.984251	0
10327	69	204	human	0.0342123	0.976281	0
10328	69	324	gorilla	0.217811	1.0	0
10329	69	343	gorilla	0.102901	0.992157	0
10330	69	437	gorilla	0.0789605	0.992157	0
10331	69	493	gorilla	0.0786754	0.972961	0
10332	69	494	gorilla	0.0927932	0.992157	0
10333	69	494	human	0.0282611	0.984251	0
10334	69	494	orangutan	0.0271437	0.992157	0
10335	69	557	gorilla	0.110261	0.992157	0
10336	69	557	orangutan	0.0282155	0.984251	0
10337	69	163	gorilla	0.0779138	1.0	0
10338	69	197	gorilla	0.163156	0.992157	0
10339	69	282	human	0.0191201	0.984251	0
10340	69	205	orangutan	0.0162074	1.0	0
10341	69	317	orangutan	0.0249631	0.992157	0
10342	69	329	orangutan	0.0903324	0.976281	0
10343	69	351	orangutan	0.0718814	0.992157	0
10344	69	362	orangutan	0.0132948	0.976281	0
10345	69	393	orangutan	0.0324691	1.0	0
10346	67	202	bonobo	0.0237079	0.976281	0
10347	67	202	chimp	0.022701	0.976281	0
10348	67	202	human	0.0211703	0.968246	0
10349	67	206	bonobo	0.00663967	0.992157	0
10350	67	206	chimp	0.00640938	0.968246	0
10351	67	216	bonobo	0.0147116	0.984251	0
10352	67	216	chimp	0.0148453	0.968246	0
10353	67	216	human	0.0109018	0.992157	0
10354	67	218	bonobo	0.0679109	0.992157	0
10355	67	218	chimp	0.0373483	0.992157	0
10356	67	218	human	0.0513524	0.976281	0
10357	67	236	bonobo	0.0218904	0.984251	0
10358	67	236	chimp	0.0230521	0.992157	0
10359	67	236	human	0.0207509	0.984251	0
10360	67	238	bonobo	0.0484457	0.984251	0
10361	67	238	chimp	0.044824	0.951972	0
10362	67	238	human	0.0543888	0.984251	0
10363	67	280	bonobo	0.0191788	0.984251	0
10364	67	280	chimp	0.0207375	1.0	0
10365	67	280	human	0.0228765	1.0	0
10366	67	288	bonobo	0.0674666	0.992157	0
10367	67	288	chimp	0.0668915	0.984251	0
10368	67	288	human	0.0647385	0.984251	0
10369	67	287	bonobo	0.0256254	0.992157	0
10370	67	287	chimp	0.0275772	1.0	0
10371	67	290	bonobo	0.0591202	0.992157	0
10372	67	290	chimp	0.0709614	0.992157	0
10373	67	290	human	0.0759329	0.984251	0
